step,type,country,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,unusuallogin,Acct type,Date of transaction,Time of day,DayOfWeek,IsFraud,errorBalanceOrig,errorBalanceDest,origBalanceWiped,destBalanceUnchanged,amountToBalanceRatio,isHighRiskType,nameDestIsMerchant
7,PAYMENT,Nicaragua,1740.54,C992132269,0.0,0.0,M1935524147,0.0,0.0,13,Savings,2018-01-16,Morning,2.0,0,1740.54,-1740.54,0,1,1740.54,0,1
7,PAYMENT,Mexico,3226.39,C1462961187,0.0,0.0,M576149775,0.0,0.0,1,Savings,2018-01-19,Morning,5.0,0,3226.39,-3226.39,0,1,3226.39,0,1
7,PAYMENT,El Salvador,9854.52,C205413948,0.0,0.0,M301421265,0.0,0.0,13,Savings,2018-01-25,Night,4.0,0,9854.52,-9854.52,0,1,9854.52,0,1
7,PAYMENT,Cuba,2640.32,C1588219600,0.0,0.0,M1177414443,0.0,0.0,6,Savings,2018-01-03,Morning,3.0,0,2640.32,-2640.32,0,1,2640.32,0,1
7,PAYMENT,Cuba,3545.3,C520498704,0.0,0.0,M920386152,0.0,0.0,2,Savings,2018-01-07,Night,7.0,0,3545.3,-3545.3,0,1,3545.3,0,1
7,PAYMENT,Mexico,993.62,C472019958,0.0,0.0,M1092507262,0.0,0.0,14,Savings,2018-01-16,Morning,2.0,0,993.62,-993.62,0,1,993.62,0,1
7,PAYMENT,Argentina,2952.13,C1314450850,0.0,0.0,M1979294554,0.0,0.0,8,Savings,2018-01-19,Morning,5.0,0,2952.13,-2952.13,0,1,2952.13,0,1
7,PAYMENT,Colombia,17602.85,C1547929493,0.0,0.0,M994782211,0.0,0.0,9,Savings,2018-01-05,Morning,5.0,0,17602.85,-17602.85,0,1,17602.85,0,1
7,PAYMENT,Guatemala,24285.62,C865814008,0.0,0.0,M1605734165,0.0,0.0,2,Savings,2018-01-07,Afternoon,7.0,0,24285.62,-24285.62,0,1,24285.62,0,1
7,PAYMENT,Mexico,34057.28,C529187929,0.0,0.0,M2101594271,0.0,0.0,1,Savings,2018-01-06,Morning,6.0,0,34057.28,-34057.28,0,1,34057.28,0,1
7,PAYMENT,Honduras,4139.79,C1459653060,0.0,0.0,M1084093309,0.0,0.0,2,Savings,2018-01-16,Afternoon,2.0,0,4139.79,-4139.79,0,1,4139.79,0,1
7,PAYMENT,El Salvador,10315.37,C716294057,0.0,0.0,M1853981509,0.0,0.0,12,Savings,2018-01-19,Morning,5.0,0,10315.37,-10315.37,0,1,10315.37,0,1
7,PAYMENT,Mexico,6137.82,C916283981,0.0,0.0,M1415857264,0.0,0.0,6,Savings,2018-01-03,Night,3.0,0,6137.82,-6137.82,0,1,6137.82,0,1
7,PAYMENT,Nicaragua,28016.57,C1848513006,0.0,0.0,M413114271,0.0,0.0,11,Savings,2018-01-07,Afternoon,7.0,0,28016.57,-28016.57,0,1,28016.57,0,1
7,PAYMENT,Colombia,3451.03,C311566049,0.0,0.0,M1989482571,0.0,0.0,5,Savings,2018-01-06,Afternoon,6.0,0,3451.03,-3451.03,0,1,3451.03,0,1
7,PAYMENT,Mexico,115.94,C1231956957,0.0,0.0,M401024507,0.0,0.0,1,Savings,2018-01-09,Afternoon,2.0,0,115.94,-115.94,0,1,115.94,0,1
7,PAYMENT,Brasil,13476.01,C1983354774,0.0,0.0,M1999963010,0.0,0.0,8,Savings,2018-01-10,Night,3.0,0,13476.01,-13476.01,0,1,13476.01,0,1
7,PAYMENT,Colombia,15743.57,C1337847418,0.0,0.0,M1633407627,0.0,0.0,2,Savings,2018-01-11,Night,4.0,0,15743.57,-15743.57,0,1,15743.57,0,1
7,PAYMENT,Australia,12840.44,C772267043,0.0,0.0,M126197703,0.0,0.0,9,Savings,2018-01-19,Morning,5.0,0,12840.44,-12840.44,0,1,12840.44,0,1
7,PAYMENT,India,8001.95,C1104598724,0.0,0.0,M1128872093,0.0,0.0,14,Savings,2018-01-06,Afternoon,6.0,0,8001.95,-8001.95,0,1,8001.95,0,1
7,PAYMENT,Australia,23139.47,C343016386,0.0,0.0,M299830215,0.0,0.0,10,Savings,2018-01-08,Afternoon,1.0,0,23139.47,-23139.47,0,1,23139.47,0,1
7,PAYMENT,Iran,3646.2,C1724420046,0.0,0.0,M1825558106,0.0,0.0,7,Savings,2018-01-09,Morning,2.0,0,3646.2,-3646.2,0,1,3646.2,0,1
7,PAYMENT,Turquia,33812.13,C1755823122,0.0,0.0,M21955570,0.0,0.0,9,Savings,2018-01-10,Night,3.0,0,33812.13,-33812.13,0,1,33812.13,0,1
7,PAYMENT,Turquia,9103.52,C593185514,0.0,0.0,M838139333,0.0,0.0,7,Savings,2018-01-11,Night,4.0,0,9103.52,-9103.52,0,1,9103.52,0,1
7,PAYMENT,Filipinas,8019.57,C1689934449,0.0,0.0,M1924565494,0.0,0.0,10,Savings,2018-01-13,Afternoon,6.0,0,8019.57,-8019.57,0,1,8019.57,0,1
7,PAYMENT,Nueva Zelanda,8151.69,C1929957683,0.0,0.0,M901189533,0.0,0.0,3,Savings,2018-01-19,Afternoon,5.0,0,8151.69,-8151.69,0,1,8151.69,0,1
7,PAYMENT,Arabia Saudi,17819.61,C1511067261,0.0,0.0,M188529678,0.0,0.0,7,Savings,2018-01-07,Afternoon,7.0,0,17819.61,-17819.61,0,1,17819.61,0,1
7,PAYMENT,Australia,1016.98,C386607015,0.0,0.0,M2033788292,0.0,0.0,17,Savings,2018-01-06,Night,6.0,0,1016.98,-1016.98,0,1,1016.98,0,1
7,PAYMENT,Australia,11918.74,C1576882092,0.0,0.0,M489334328,0.0,0.0,20,Savings,2018-01-05,Morning,5.0,0,11918.74,-11918.74,0,1,11918.74,0,1
7,PAYMENT,Vietnam,10146.8,C789112531,0.0,0.0,M1740766363,0.0,0.0,5,Savings,2018-01-07,Night,7.0,0,10146.8,-10146.8,0,1,10146.8,0,1
7,PAYMENT,Irak,20293.35,C1358323680,0.0,0.0,M413481120,0.0,0.0,5,Savings,2018-01-06,Morning,6.0,0,20293.35,-20293.35,0,1,20293.35,0,1
7,PAYMENT,Turquia,9511.21,C1886612249,0.0,0.0,M406742184,0.0,0.0,17,Savings,2018-01-06,Afternoon,6.0,0,9511.21,-9511.21,0,1,9511.21,0,1
7,PAYMENT,Turkmenistan,39554.82,C2052403472,0.0,0.0,M1266968258,0.0,0.0,8,Savings,2018-01-08,Morning,1.0,0,39554.82,-39554.82,0,1,39554.82,0,1
7,PAYMENT,Iran,12724.43,C414890331,0.0,0.0,M1893760760,0.0,0.0,2,Savings,2018-01-10,Night,3.0,0,12724.43,-12724.43,0,1,12724.43,0,1
7,PAYMENT,Filipinas,1213.01,C1461406710,0.0,0.0,M620750931,0.0,0.0,5,Savings,2018-01-12,Morning,5.0,0,1213.01,-1213.01,0,1,1213.01,0,1
7,PAYMENT,Australia,1089.75,C177229412,0.0,0.0,M584203303,0.0,0.0,7,Savings,2018-01-13,Night,6.0,0,1089.75,-1089.75,0,1,1089.75,0,1
7,PAYMENT,Australia,20001.6,C790333296,0.0,0.0,M1962762160,0.0,0.0,10,Savings,2018-01-16,Night,2.0,0,20001.6,-20001.6,0,1,20001.6,0,1
7,PAYMENT,Banglades,3639.28,C2081868837,0.0,0.0,M1335288964,0.0,0.0,3,Savings,2018-01-19,Afternoon,5.0,0,3639.28,-3639.28,0,1,3639.28,0,1
7,PAYMENT,Irak,1969.13,C742199828,0.0,0.0,M1208371802,0.0,0.0,13,Savings,2018-01-19,Morning,5.0,0,1969.13,-1969.13,0,1,1969.13,0,1
7,PAYMENT,Singapur,6727.34,C350571061,0.0,0.0,M697106057,0.0,0.0,10,Savings,2018-01-07,Morning,7.0,0,6727.34,-6727.34,0,1,6727.34,0,1
7,PAYMENT,India,18372.81,C1076550812,0.0,0.0,M1882274571,0.0,0.0,20,Savings,2018-01-03,Night,3.0,0,18372.81,-18372.81,0,1,18372.81,0,1
7,PAYMENT,Indonesia,7261.64,C1386207903,0.0,0.0,M730815140,0.0,0.0,11,Savings,2018-01-07,Afternoon,7.0,0,7261.64,-7261.64,0,1,7261.64,0,1
7,PAYMENT,Arabia Saudi,17283.98,C2000344873,0.0,0.0,M552085610,0.0,0.0,1,Savings,2018-01-05,Morning,5.0,0,17283.98,-17283.98,0,1,17283.98,0,1
7,PAYMENT,Australia,13746.26,C1832681663,0.0,0.0,M794026109,0.0,0.0,18,Savings,2018-01-12,Night,5.0,0,13746.26,-13746.26,0,1,13746.26,0,1
7,PAYMENT,China,12532.47,C756603373,0.0,0.0,M2090535958,0.0,0.0,20,Savings,2018-01-11,Morning,4.0,0,12532.47,-12532.47,0,1,12532.47,0,1
7,PAYMENT,Estados Unidos,2067.57,C236544568,0.0,0.0,M1866841711,0.0,0.0,3,Savings,2018-01-05,Afternoon,5.0,0,2067.57,-2067.57,0,1,2067.57,0,1
7,PAYMENT,Estados Unidos,276.2,C1909501184,0.0,0.0,M1455940305,0.0,0.0,16,Savings,2018-01-03,Afternoon,3.0,0,276.2,-276.2,0,1,276.2,0,1
7,PAYMENT,Estados Unidos,24079.53,C1492700687,0.0,0.0,M826306219,0.0,0.0,14,Savings,2018-01-07,Night,7.0,0,24079.53,-24079.53,0,1,24079.53,0,1
7,PAYMENT,Estados Unidos,29401.85,C795815313,0.0,0.0,M501758945,0.0,0.0,10,Savings,2018-01-06,Afternoon,6.0,0,29401.85,-29401.85,0,1,29401.85,0,1
7,PAYMENT,Estados Unidos,8935.7,C1021339581,0.0,0.0,M1619752179,0.0,0.0,12,Savings,2018-01-09,Afternoon,2.0,0,8935.7,-8935.7,0,1,8935.7,0,1
7,PAYMENT,Estados Unidos,6248.42,C519632870,0.0,0.0,M1517228866,0.0,0.0,15,Savings,2018-01-10,Night,3.0,0,6248.42,-6248.42,0,1,6248.42,0,1
7,PAYMENT,Estados Unidos,12066.94,C1695373885,0.0,0.0,M1587189379,0.0,0.0,9,Savings,2018-01-11,Afternoon,4.0,0,12066.94,-12066.94,0,1,12066.94,0,1
7,PAYMENT,Estados Unidos,36977.71,C117706097,0.0,0.0,M626260944,0.0,0.0,20,Savings,2018-01-12,Afternoon,5.0,0,36977.71,-36977.71,0,1,36977.71,0,1
7,PAYMENT,Estados Unidos,2318.74,C132958792,0.0,0.0,M1029385246,0.0,0.0,6,Savings,2018-01-16,Night,2.0,0,2318.74,-2318.74,0,1,2318.74,0,1
7,PAYMENT,Estados Unidos,11759.29,C326802793,0.0,0.0,M318434010,0.0,0.0,14,Savings,2018-01-19,Afternoon,5.0,0,11759.29,-11759.29,0,1,11759.29,0,1
7,PAYMENT,Estados Unidos,957.47,C1353474994,0.0,0.0,M356904775,0.0,0.0,15,Savings,2018-01-03,Afternoon,3.0,0,957.47,-957.47,0,1,957.47,0,1
7,PAYMENT,Estados Unidos,10310.58,C1222626908,0.0,0.0,M248295195,0.0,0.0,8,Savings,2018-01-05,Afternoon,5.0,0,10310.58,-10310.58,0,1,10310.58,0,1
7,PAYMENT,Estados Unidos,7324.56,C1036971139,0.0,0.0,M122360746,0.0,0.0,3,Savings,2018-01-07,Night,7.0,0,7324.56,-7324.56,0,1,7324.56,0,1
7,PAYMENT,Estados Unidos,13530.98,C835751985,0.0,0.0,M1510954343,0.0,0.0,13,Savings,2018-01-06,Morning,6.0,0,13530.98,-13530.98,0,1,13530.98,0,1
7,PAYMENT,Canada,8072.47,C275710033,0.0,0.0,M1340508085,0.0,0.0,11,Savings,2018-01-06,Afternoon,6.0,0,8072.47,-8072.47,0,1,8072.47,0,1
7,PAYMENT,Estados Unidos,4156.18,C2047006560,0.0,0.0,M1518735658,0.0,0.0,12,Savings,2018-01-08,Morning,1.0,0,4156.18,-4156.18,0,1,4156.18,0,1
7,PAYMENT,Estados Unidos,5933.77,C839122851,0.0,0.0,M1227038073,0.0,0.0,16,Savings,2018-01-09,Morning,2.0,0,5933.77,-5933.77,0,1,5933.77,0,1
7,PAYMENT,Estados Unidos,3051.93,C1353715924,0.0,0.0,M1359826251,0.0,0.0,1,Savings,2018-01-03,Morning,3.0,0,3051.93,-3051.93,0,1,3051.93,0,1
7,PAYMENT,Estados Unidos,18152.45,C317927321,0.0,0.0,M1940612255,0.0,0.0,4,Savings,2018-01-05,Morning,5.0,0,18152.45,-18152.45,0,1,18152.45,0,1
7,PAYMENT,Estados Unidos,11591.3,C592313486,0.0,0.0,M412191417,0.0,0.0,10,Savings,2018-01-07,Morning,7.0,0,11591.3,-11591.3,0,1,11591.3,0,1
7,PAYMENT,Estados Unidos,30772.28,C320205269,0.0,0.0,M993194164,0.0,0.0,7,Savings,2018-01-06,Afternoon,6.0,0,30772.28,-30772.28,0,1,30772.28,0,1
7,PAYMENT,Tanzania,13439.35,C1377887999,0.0,0.0,M1613583383,0.0,0.0,18,Savings,2018-01-13,Morning,6.0,0,13439.35,-13439.35,0,1,13439.35,0,1
7,PAYMENT,Republica Democratica del Congo,411.33,C1374887853,0.0,0.0,M2037830530,0.0,0.0,16,Savings,2018-01-16,Afternoon,2.0,0,411.33,-411.33,0,1,411.33,0,1
7,PAYMENT,Zimbabue,14688.56,C1509123129,0.0,0.0,M1341040751,0.0,0.0,17,Savings,2018-01-19,Afternoon,5.0,0,14688.56,-14688.56,0,1,14688.56,0,1
7,PAYMENT,Republica Democratica del Congo,1770.69,C111790152,0.0,0.0,M1233973724,0.0,0.0,2,Savings,2018-01-25,Afternoon,4.0,0,1770.69,-1770.69,0,1,1770.69,0,1
7,PAYMENT,Zambia,8471.49,C2041089861,0.0,0.0,M1468302269,0.0,0.0,1,Savings,2018-01-05,Afternoon,5.0,0,8471.49,-8471.49,0,1,8471.49,0,1
7,PAYMENT,Mozambique,34061.71,C944009331,0.0,0.0,M1458893701,0.0,0.0,4,Savings,2018-01-07,Night,7.0,0,34061.71,-34061.71,0,1,34061.71,0,1
7,PAYMENT,Republica del Congo,10386.18,C1805360313,0.0,0.0,M418472732,0.0,0.0,11,Savings,2018-01-06,Night,6.0,0,10386.18,-10386.18,0,1,10386.18,0,1
7,PAYMENT,SudAfrica,18068.4,C61693849,0.0,0.0,M1924459698,0.0,0.0,4,Savings,2018-01-06,Afternoon,6.0,0,18068.4,-18068.4,0,1,18068.4,0,1
7,PAYMENT,SudAfrica,6185.97,C1165871113,0.0,0.0,M1451735609,0.0,0.0,14,Savings,2018-01-08,Morning,1.0,0,6185.97,-6185.97,0,1,6185.97,0,1
7,PAYMENT,SudAfrica,9665.85,C1101884416,0.0,0.0,M705708158,0.0,0.0,5,Savings,2018-01-10,Afternoon,3.0,0,9665.85,-9665.85,0,1,9665.85,0,1
7,PAYMENT,Nigeria,17320.1,C1892828550,0.0,0.0,M1491724370,0.0,0.0,12,Savings,2018-01-12,Morning,5.0,0,17320.1,-17320.1,0,1,17320.1,0,1
7,PAYMENT,Nigeria,12073.8,C1378060385,0.0,0.0,M664683782,0.0,0.0,5,Savings,2018-01-13,Afternoon,6.0,0,12073.8,-12073.8,0,1,12073.8,0,1
7,PAYMENT,Nigeria,142.36,C1166203398,0.0,0.0,M1379795356,0.0,0.0,12,Savings,2018-01-16,Morning,2.0,0,142.36,-142.36,0,1,142.36,0,1
7,PAYMENT,Espana,2885.37,C470870842,0.0,0.0,M1240673227,0.0,0.0,17,Savings,2018-01-19,Morning,5.0,0,2885.37,-2885.37,0,1,2885.37,0,1
7,PAYMENT,Alemania,12999.83,C1768761582,0.0,0.0,M413354443,0.0,0.0,7,Savings,2018-01-06,Night,6.0,0,12999.83,-12999.83,0,1,12999.83,0,1
7,PAYMENT,Alemania,2136.0,C52076202,0.0,0.0,M423037681,0.0,0.0,10,Savings,2018-01-19,Morning,5.0,0,2136.0,-2136.0,0,1,2136.0,0,1
7,PAYMENT,Hungria,18596.2,C2017703518,0.0,0.0,M1299158298,0.0,0.0,19,Savings,2018-01-11,Afternoon,4.0,0,18596.2,-18596.2,0,1,18596.2,0,1
7,PAYMENT,Ucrania,3060.2,C773528866,0.0,0.0,M1698434204,0.0,0.0,9,Savings,2018-01-06,Morning,6.0,0,3060.2,-3060.2,0,1,3060.2,0,1
7,PAYMENT,Reino Unido,2344.4,C1383478026,0.0,0.0,M572088818,0.0,0.0,10,Savings,2018-01-08,Afternoon,1.0,0,2344.4,-2344.4,0,1,2344.4,0,1
7,PAYMENT,Alemania,4490.35,C1146963223,0.0,0.0,M847575327,0.0,0.0,17,Savings,2018-01-19,Night,5.0,0,4490.35,-4490.35,0,1,4490.35,0,1
7,PAYMENT,Estados Unidos,1543.46,C1627145296,0.0,0.0,M778520216,0.0,0.0,5,Savings,2018-01-16,Night,2.0,0,1543.46,-1543.46,0,1,1543.46,0,1
7,PAYMENT,Estados Unidos,19104.84,C1143156756,0.0,0.0,M109611571,0.0,0.0,19,Savings,2018-01-07,Night,7.0,0,19104.84,-19104.84,0,1,19104.84,0,1
7,PAYMENT,Estados Unidos,24025.52,C1124290846,0.0,0.0,M2103841285,0.0,0.0,15,Savings,2018-01-06,Night,6.0,0,24025.52,-24025.52,0,1,24025.52,0,1
7,PAYMENT,Estados Unidos,7180.93,C1599019404,0.0,0.0,M2036771172,0.0,0.0,2,Savings,2018-01-10,Afternoon,3.0,0,7180.93,-7180.93,0,1,7180.93,0,1
7,PAYMENT,Estados Unidos,12774.51,C2070813038,0.0,0.0,M887000223,0.0,0.0,19,Savings,2018-01-11,Afternoon,4.0,0,12774.51,-12774.51,0,1,12774.51,0,1
7,PAYMENT,Estados Unidos,11066.92,C1412764055,0.0,0.0,M340772346,0.0,0.0,14,Savings,2018-01-13,Night,6.0,0,11066.92,-11066.92,0,1,11066.92,0,1
7,PAYMENT,Nigeria,7827.79,C176776385,0.0,0.0,M942802969,0.0,0.0,15,Savings,2018-01-06,Afternoon,6.0,0,7827.79,-7827.79,0,1,7827.79,0,1
7,PAYMENT,Tanzania,6388.86,C1561855528,0.0,0.0,M2068534685,0.0,0.0,1,Savings,2018-01-12,Night,5.0,0,6388.86,-6388.86,0,1,6388.86,0,1
7,PAYMENT,Nigeria,7567.92,C1372674712,0.0,0.0,M38294309,0.0,0.0,16,Savings,2018-01-13,Afternoon,6.0,0,7567.92,-7567.92,0,1,7567.92,0,1
7,PAYMENT,Espana,5972.77,C498905609,0.0,0.0,M1737768779,0.0,0.0,5,Savings,2018-01-19,Morning,5.0,0,5972.77,-5972.77,0,1,5972.77,0,1
7,PAYMENT,Francia,22122.28,C1518216286,0.0,0.0,M1284226142,0.0,0.0,3,Savings,2018-01-08,Night,1.0,0,22122.28,-22122.28,0,1,22122.28,0,1
7,PAYMENT,Rusia,8276.17,C2086255982,0.0,0.0,M1830918135,0.0,0.0,6,Savings,2018-01-10,Afternoon,3.0,0,8276.17,-8276.17,0,1,8276.17,0,1
7,PAYMENT,Reino Unido,243.96,C1494257599,0.0,0.0,M955200837,0.0,0.0,19,Savings,2018-01-12,Afternoon,5.0,0,243.96,-243.96,0,1,243.96,0,1
7,PAYMENT,Espana,10680.86,C1786072969,0.0,0.0,M494478532,0.0,0.0,6,Savings,2018-01-13,Afternoon,6.0,0,10680.86,-10680.86,0,1,10680.86,0,1
7,PAYMENT,Italia,5093.86,C1086930339,0.0,0.0,M30244322,0.0,0.0,18,Savings,2018-01-16,Night,2.0,0,5093.86,-5093.86,0,1,5093.86,0,1
7,PAYMENT,Espana,13988.94,C1090806613,0.0,0.0,M361705653,0.0,0.0,2,Savings,2018-01-19,Morning,5.0,0,13988.94,-13988.94,0,1,13988.94,0,1
7,PAYMENT,Francia,6863.99,C471999362,0.0,0.0,M1995075465,0.0,0.0,3,Savings,2018-01-25,Afternoon,4.0,0,6863.99,-6863.99,0,1,6863.99,0,1
7,PAYMENT,Espana,10456.77,C345416906,0.0,0.0,M2020615285,0.0,0.0,2,Savings,2018-01-03,Morning,3.0,0,10456.77,-10456.77,0,1,10456.77,0,1
7,PAYMENT,Austria,11001.9,C1967335114,0.0,0.0,M1349556684,0.0,0.0,10,Savings,2018-01-05,Morning,5.0,0,11001.9,-11001.9,0,1,11001.9,0,1
7,PAYMENT,Alemania,5962.29,C1910622204,0.0,0.0,M139134521,0.0,0.0,6,Savings,2018-01-07,Night,7.0,0,5962.29,-5962.29,0,1,5962.29,0,1
7,PAYMENT,Finlandia,7606.59,C1683096716,0.0,0.0,M817385267,0.0,0.0,12,Savings,2018-01-06,Morning,6.0,0,7606.59,-7606.59,0,1,7606.59,0,1
7,PAYMENT,Francia,5738.02,C1798380773,0.0,0.0,M419563367,0.0,0.0,20,Savings,2018-01-08,Night,1.0,0,5738.02,-5738.02,0,1,5738.02,0,1
7,PAYMENT,Polonia,3250.37,C454968048,0.0,0.0,M474335405,0.0,0.0,18,Savings,2018-01-09,Night,2.0,0,3250.37,-3250.37,0,1,3250.37,0,1
7,PAYMENT,Italia,2025.97,C530638248,0.0,0.0,M756176465,0.0,0.0,3,Savings,2018-01-11,Afternoon,4.0,0,2025.97,-2025.97,0,1,2025.97,0,1
7,PAYMENT,Francia,1228.91,C2048648662,0.0,0.0,M467058299,0.0,0.0,11,Savings,2018-01-19,Night,5.0,0,1228.91,-1228.91,0,1,1228.91,0,1
7,PAYMENT,Italia,7644.51,C10593633,0.0,0.0,M1875336604,0.0,0.0,8,Savings,2018-01-16,Morning,2.0,0,7644.51,-7644.51,0,1,7644.51,0,1
7,PAYMENT,Alemania,1161.19,C2062357773,0.0,0.0,M1752953998,0.0,0.0,10,Savings,2018-01-19,Afternoon,5.0,0,1161.19,-1161.19,0,1,1161.19,0,1
7,PAYMENT,El Salvador,11465.17,C479531961,0.0,0.0,M1956355202,0.0,0.0,3,Savings,2018-01-03,Night,3.0,0,11465.17,-11465.17,0,1,11465.17,0,1
6,PAYMENT,Estados Unidos,352.7,C1203331554,0.0,0.0,M221033168,0.0,0.0,2,Savings,2018-01-05,Morning,5.0,0,352.7,-352.7,0,1,352.7,0,1
6,PAYMENT,Estados Unidos,10296.83,C757271807,0.0,0.0,M817707477,0.0,0.0,17,Savings,2018-01-07,Night,7.0,0,10296.83,-10296.83,0,1,10296.83,0,1
6,PAYMENT,Estados Unidos,13597.47,C1015539793,0.0,0.0,M1414883107,0.0,0.0,10,Savings,2018-01-06,Morning,6.0,0,13597.47,-13597.47,0,1,13597.47,0,1
6,PAYMENT,Estados Unidos,18666.07,C1542792163,0.0,0.0,M148018969,0.0,0.0,18,Savings,2018-01-13,Night,6.0,0,18666.07,-18666.07,0,1,18666.07,0,1
6,PAYMENT,Estados Unidos,16419.57,C971497536,0.0,0.0,M630313530,0.0,0.0,4,Savings,2018-01-19,Afternoon,5.0,0,16419.57,-16419.57,0,1,16419.57,0,1
6,PAYMENT,Estados Unidos,5060.44,C1813976543,0.0,0.0,M1586868395,0.0,0.0,5,Savings,2018-01-25,Afternoon,4.0,0,5060.44,-5060.44,0,1,5060.44,0,1
6,PAYMENT,Estados Unidos,1031.66,C1484177113,0.0,0.0,M1943910383,0.0,0.0,1,Savings,2018-01-03,Morning,3.0,0,1031.66,-1031.66,0,1,1031.66,0,1
6,PAYMENT,Estados Unidos,8335.65,C1207950266,0.0,0.0,M195035534,0.0,0.0,13,Savings,2018-01-06,Afternoon,6.0,0,8335.65,-8335.65,0,1,8335.65,0,1
6,PAYMENT,Estados Unidos,12798.82,C1160845977,0.0,0.0,M1882695296,0.0,0.0,14,Savings,2018-01-06,Afternoon,6.0,0,12798.82,-12798.82,0,1,12798.82,0,1
6,PAYMENT,Australia,6771.54,C1227653431,0.0,0.0,M1108039149,0.0,0.0,12,Savings,2018-01-08,Morning,1.0,0,6771.54,-6771.54,0,1,6771.54,0,1
6,PAYMENT,Nueva Zelanda,2223.47,C253983463,0.0,0.0,M1122885157,0.0,0.0,16,Savings,2018-01-09,Night,2.0,0,2223.47,-2223.47,0,1,2223.47,0,1
6,PAYMENT,Nueva Zelanda,10219.4,C1877334646,0.0,0.0,M2010734170,0.0,0.0,6,Savings,2018-01-10,Night,3.0,0,10219.4,-10219.4,0,1,10219.4,0,1
6,PAYMENT,India,24342.09,C1664738820,0.0,0.0,M1334378672,0.0,0.0,1,Savings,2018-01-11,Afternoon,4.0,0,24342.09,-24342.09,0,1,24342.09,0,1
6,PAYMENT,China,1440.1,C525154553,0.0,0.0,M407254816,0.0,0.0,2,Savings,2018-01-13,Night,6.0,0,1440.1,-1440.1,0,1,1440.1,0,1
6,PAYMENT,Tailandia,7868.21,C1711573700,0.0,0.0,M1330798099,0.0,0.0,11,Savings,2018-01-19,Morning,5.0,0,7868.21,-7868.21,0,1,7868.21,0,1
6,PAYMENT,India,8069.14,C1564494396,0.0,0.0,M184147252,0.0,0.0,3,Savings,2018-01-25,Afternoon,4.0,0,8069.14,-8069.14,0,1,8069.14,0,1
6,PAYMENT,Australia,4074.95,C1214850053,0.0,0.0,M353786333,0.0,0.0,9,Savings,2018-01-03,Afternoon,3.0,0,4074.95,-4074.95,0,1,4074.95,0,1
6,PAYMENT,China,6445.27,C1247338729,0.0,0.0,M244090091,0.0,0.0,13,Savings,2018-01-05,Night,5.0,0,6445.27,-6445.27,0,1,6445.27,0,1
6,PAYMENT,India,11436.26,C982226008,0.0,0.0,M1956095316,0.0,0.0,7,Savings,2018-01-13,Night,6.0,0,11436.26,-11436.26,0,1,11436.26,0,1
6,PAYMENT,Australia,1819.34,C2012480396,0.0,0.0,M1235247239,0.0,0.0,16,Savings,2018-01-09,Afternoon,2.0,0,1819.34,-1819.34,0,1,1819.34,0,1
6,PAYMENT,India,7237.74,C363103401,0.0,0.0,M190235170,0.0,0.0,16,Savings,2018-01-09,Morning,2.0,0,7237.74,-7237.74,0,1,7237.74,0,1
6,PAYMENT,Tailandia,17596.24,C2085085303,0.0,0.0,M1102932495,0.0,0.0,15,Savings,2018-01-11,Morning,4.0,0,17596.24,-17596.24,0,1,17596.24,0,1
6,PAYMENT,Austria,45923.16,C751180603,0.0,0.0,M1927763846,0.0,0.0,6,Savings,2018-01-19,Morning,5.0,0,45923.16,-45923.16,0,1,45923.16,0,1
6,PAYMENT,Espana,14479.12,C739241900,0.0,0.0,M1874622547,0.0,0.0,14,Savings,2018-01-25,Night,4.0,0,14479.12,-14479.12,0,1,14479.12,0,1
6,PAYMENT,Francia,16906.99,C1933551964,0.0,0.0,M992775130,0.0,0.0,5,Savings,2018-01-03,Night,3.0,0,16906.99,-16906.99,0,1,16906.99,0,1
6,PAYMENT,Italia,5435.22,C1754096028,0.0,0.0,M1686106686,0.0,0.0,3,Savings,2018-01-05,Afternoon,5.0,0,5435.22,-5435.22,0,1,5435.22,0,1
6,PAYMENT,Alemania,23795.0,C1778700964,0.0,0.0,M900327013,0.0,0.0,2,Savings,2018-01-07,Afternoon,7.0,0,23795.0,-23795.0,0,1,23795.0,0,1
6,PAYMENT,Espana,1861.63,C908845261,0.0,0.0,M769526324,0.0,0.0,12,Savings,2018-01-06,Morning,6.0,0,1861.63,-1861.63,0,1,1861.63,0,1
6,PAYMENT,Espana,6185.83,C1636003033,0.0,0.0,M459482178,0.0,0.0,18,Savings,2018-01-06,Night,6.0,0,6185.83,-6185.83,0,1,6185.83,0,1
6,PAYMENT,Italia,6854.54,C401872697,0.0,0.0,M725291300,0.0,0.0,10,Savings,2018-01-09,Afternoon,2.0,0,6854.54,-6854.54,0,1,6854.54,0,1
6,PAYMENT,El Salvador,7959.49,C1819665340,0.0,0.0,M409957428,0.0,0.0,16,Savings,2018-01-16,Night,2.0,0,7959.49,-7959.49,0,1,7959.49,0,1
6,PAYMENT,Guatemala,977.2,C594822442,0.0,0.0,M1878814375,0.0,0.0,19,Savings,2018-01-19,Afternoon,5.0,0,977.2,-977.2,0,1,977.2,0,1
